Freq,IsOpen,IsHolidays,IsVacations,PrevFreq
185,1,0,0,172
248,1,0,0,185
287,1,0,0,248
284,1,0,0,287
288,1,0,0,284
314,1,0,0,288
331,1,0,0,314
384,1,0,0,331
413,1,0,0,384
267,1,0,0,413
113,1,0,0,267
0,1,0,0,113
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
93,1,0,0,0
158,1,0,0,93
105,1,0,0,158
135,1,0,0,105
98,1,0,0,135
138,1,0,0,98
150,1,0,0,138
161,1,0,0,150
199,1,0,0,161
217,1,0,0,199
266,1,0,0,217
378,1,0,0,266
319,1,0,0,378
316,1,0,0,319
306,1,0,0,316
339,1,0,0,306
268,1,0,0,339
101,1,0,0,268
4,1,0,0,101
0,0,0,0,4
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
74,1,0,0,0
135,1,0,0,74
141,1,0,0,135
123,1,0,0,141
106,1,0,0,123
129,1,0,0,106
166,1,0,0,129
169,1,0,0,166
208,1,0,0,169
259,1,0,0,208
341,1,0,0,259
291,1,0,0,341
250,1,0,0,291
320,1,0,0,250
286,1,0,0,320
326,1,0,0,286
274,1,0,0,326
101,1,0,0,274
1,1,0,0,101
0,0,0,0,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
63,1,0,0,0
117,1,0,0,63
101,1,0,0,117
132,1,0,0,101
95,1,0,0,132
144,1,0,0,95
108,1,0,0,144
171,1,0,0,108
192,1,0,0,171
208,1,0,0,192
303,1,0,0,208
297,1,0,0,303
262,1,0,0,297
271,1,0,0,262
274,1,0,0,271
294,1,0,0,274
173,1,0,0,294
84,1,0,0,173
3,1,0,0,84
0,0,0,0,3
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
85,1,0,0,0
75,1,0,0,85
81,1,0,0,75
77,1,0,0,81
100,1,0,0,77
140,1,0,0,100
191,1,0,0,140
167,1,0,0,191
158,1,0,0,167
220,1,0,0,158
229,1,0,0,220
218,1,0,0,229
213,1,0,0,218
162,1,0,0,213
139,1,0,0,162
148,1,0,0,139
92,1,0,0,148
43,1,0,0,92
0,1,0,0,43
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
19,0,0,0,0
168,1,0,0,19
159,1,0,0,168
170,1,0,0,159
207,1,0,0,170
164,1,0,0,207
188,1,0,0,164
178,1,0,0,188
183,1,0,0,178
160,1,0,0,183
148,1,0,0,160
125,1,0,0,148
171,1,0,0,125
113,1,0,0,171
57,1,0,0,113
0,1,0,0,57
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0,0,0,0
115,1,0,0,1
98,1,0,0,115
128,1,0,0,98
149,1,0,0,128
136,1,0,0,149
170,1,0,0,136
152,1,0,0,170
185,1,0,0,152
186,1,0,0,185
217,1,0,0,186
184,1,0,0,217
170,1,0,0,184
142,1,0,0,170
61,1,0,0,142
2,1,0,0,61
0,0,0,0,2
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
100,1,0,0,0
144,1,0,0,100
114,1,0,0,144
103,1,0,0,114
98,1,0,0,103
134,1,0,0,98
195,1,0,0,134
217,1,0,0,195
212,1,0,0,217
298,1,0,0,212
359,1,0,0,298
267,1,0,0,359
294,1,0,0,267
301,1,0,0,294
344,1,0,0,301
382,1,0,0,344
268,1,0,0,382
85,1,0,0,268
1,1,0,0,85
0,0,0,0,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
89,1,0,0,0
126,1,0,0,89
107,1,0,0,126
122,1,0,0,107
114,1,0,0,122
120,1,0,0,114
145,1,0,0,120
172,1,0,0,145
183,1,0,0,172
209,1,0,0,183
305,1,0,0,209
303,1,0,0,305
277,1,0,0,303
306,1,0,0,277
260,1,0,0,306
324,1,0,0,260
244,1,0,0,324
72,1,0,0,244
0,1,0,0,72
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
92,1,0,0,0
150,1,0,0,92
133,1,0,0,150
81,1,0,0,133
101,1,0,0,81
138,1,0,0,101
164,1,0,0,138
186,1,0,0,164
170,1,0,0,186
236,1,0,0,170
302,1,0,0,236
257,1,0,0,302
308,1,0,0,257
301,1,0,0,308
291,1,0,0,301
278,1,0,0,291
232,1,0,0,278
100,1,0,0,232
1,1,0,0,100
0,0,0,0,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
63,1,0,0,0
133,1,0,0,63
84,1,0,0,133
121,1,0,0,84
80,1,0,0,121
175,1,0,0,80
133,1,0,0,175
209,1,0,0,133
152,1,0,0,209
210,1,0,0,152
244,1,0,0,210
242,1,0,0,244
274,1,0,0,242
229,1,0,0,274
268,1,0,0,229
238,1,0,0,268
240,1,0,0,238
82,1,0,0,240
3,1,0,0,82
0,0,0,0,3
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
83,1,0,0,0
84,1,0,0,83
87,1,0,0,84
50,1,0,0,87
94,1,0,0,50
134,1,0,0,94
174,1,0,0,134
121,1,0,0,174
184,1,0,0,121
216,1,0,0,184
247,1,0,0,216
251,1,0,0,247
258,1,0,0,251
164,1,0,0,258
145,1,0,0,164
135,1,0,0,145
111,1,0,0,135
35,1,0,0,111
0,1,0,0,35
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
36,0,0,0,0
148,1,0,0,36
130,1,0,0,148
140,1,0,0,130
146,1,0,0,140
160,1,0,0,146
155,1,0,0,160
133,1,0,0,155
173,1,0,0,133
142,1,0,0,173
123,1,0,0,142
82,1,0,0,123
147,1,0,0,82
113,1,0,0,147
50,1,0,0,113
0,1,0,0,50
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
11,0,0,0,0
83,1,0,0,11
102,1,0,0,83
88,1,0,0,102
113,1,0,0,88
126,1,0,0,113
145,1,0,0,126
161,1,0,0,145
123,1,0,0,161
155,1,0,0,123
97,1,0,0,155
146,1,0,0,97
112,1,0,0,146
88,1,0,0,112
52,1,0,0,88
1,1,0,0,52
0,0,0,0,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
89,1,0,0,0
109,1,0,0,89
93,1,0,0,109
104,1,0,0,93
77,1,0,0,104
109,1,0,0,77
147,1,0,0,109
186,1,0,0,147
142,1,0,0,186
233,1,0,0,142
305,1,0,0,233
283,1,0,0,305
241,1,0,0,283
226,1,0,0,241
319,1,0,0,226
378,1,0,0,319
270,1,0,0,378
101,1,0,0,270
0,1,0,0,101
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
89,1,0,0,0
136,1,0,0,89
91,1,0,0,136
114,1,0,0,91
105,1,0,0,114
127,1,0,0,105
112,1,0,0,127
204,1,0,0,112
208,1,0,0,204
248,1,0,0,208
312,1,0,0,248
387,1,0,0,312
319,1,0,0,387
306,1,0,0,319
367,1,0,0,306
366,1,0,0,367
216,1,0,0,366
87,1,0,0,216
2,1,0,0,87
0,0,0,0,2
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
77,1,0,0,0
112,1,0,0,77
94,1,0,0,112
116,1,0,0,94
88,1,0,0,116
103,1,0,0,88
124,1,0,0,103
169,1,0,0,124
173,1,0,0,169
228,1,0,0,173
305,1,0,0,228
294,1,0,0,305
290,1,0,0,294
260,1,0,0,290
322,1,0,0,260
323,1,0,0,322
215,1,0,0,323
104,1,0,0,215
2,1,0,0,104
0,0,0,0,2
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
70,1,0,0,0
107,1,0,0,70
87,1,0,0,107
110,1,0,0,87
81,1,0,0,110
137,1,0,0,81
120,1,0,0,137
157,1,0,0,120
152,1,0,0,157
202,1,0,0,152
259,1,0,0,202
266,1,0,0,259
246,1,0,0,266
280,1,0,0,246
290,1,0,0,280
252,1,0,0,290
194,1,0,0,252
81,1,0,0,194
3,1,0,0,81
0,0,0,0,3
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
57,1,0,0,0
96,1,0,0,57
65,1,0,0,96
66,1,0,0,65
83,1,0,0,66
123,1,0,0,83
170,1,0,0,123
161,1,0,0,170
134,1,0,0,161
174,1,0,0,134
164,1,0,0,174
165,1,0,0,164
187,1,0,0,165
161,1,0,0,187
108,1,0,0,161
125,1,0,0,108
121,1,0,0,125
56,1,0,0,121
1,1,0,0,56
0,0,0,0,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,0,0,0,0
152,1,0,0,2
109,1,0,0,152
149,1,0,0,109
124,1,0,0,149
88,1,0,0,124
127,1,0,0,88
131,1,0,0,127
109,1,0,0,131
91,1,0,0,109
103,1,0,0,91
104,1,0,0,103
120,1,0,0,104
110,1,0,0,120
44,1,0,0,110
2,1,0,0,44
0,0,0,0,2
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0,0,0,0
123,1,0,0,1
82,1,0,0,123
128,1,0,0,82
136,1,0,0,128
136,1,0,0,136
122,1,0,0,136
138,1,0,0,122
115,1,0,0,138
184,1,0,0,115
148,1,0,0,184
168,1,0,0,148
147,1,0,0,168
117,1,0,0,147
56,1,0,0,117
0,1,0,0,56
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
90,1,0,0,0
102,1,0,0,90
108,1,0,0,102
96,1,0,0,108
101,1,0,0,96
116,1,0,0,101
175,1,0,0,116
225,1,0,0,175
208,1,0,0,225
315,1,0,0,208
296,1,0,0,315
243,1,0,0,296
323,1,0,0,243
293,1,0,0,323
334,1,0,0,293
334,1,0,0,334
239,1,0,0,334
136,1,0,0,239
4,1,0,0,136
0,0,0,0,4
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
69,1,0,0,0
115,1,0,0,69
110,1,0,0,115
102,1,0,0,110
107,1,0,0,102
162,1,0,0,107
125,1,0,0,162
147,1,0,0,125
203,1,0,0,147
227,1,0,0,203
283,1,0,0,227
307,1,0,0,283
273,1,0,0,307
241,1,0,0,273
277,1,0,0,241
293,1,0,0,277
275,1,0,0,293
95,1,0,0,275
0,1,0,0,95
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
79,1,0,0,0
97,1,0,0,79
119,1,0,0,97
95,1,0,0,119
95,1,0,0,95
130,1,0,0,95
147,1,0,0,130
164,1,0,0,147
184,1,0,0,164
228,1,0,0,184
255,1,0,0,228
263,1,0,0,255
244,1,0,0,263
265,1,0,0,244
293,1,0,0,265
309,1,0,0,293
252,1,0,0,309
98,1,0,0,252
1,1,0,0,98
0,0,0,0,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
68,1,0,0,0
124,1,0,0,68
81,1,0,0,124
91,1,0,0,81
90,1,0,0,91
154,1,0,0,90
112,1,0,0,154
183,1,0,0,112
204,1,0,0,183
188,1,0,0,204
268,1,0,0,188
281,1,0,0,268
270,1,0,0,281
247,1,0,0,270
238,1,0,0,247
247,1,0,0,238
187,1,0,0,247
85,1,0,0,187
0,1,0,0,85
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
77,1,0,0,0
94,1,0,0,77
55,1,0,0,94
67,1,0,0,55
85,1,0,0,67
118,1,0,0,85
151,1,0,0,118
169,1,0,0,151
152,1,0,0,169
200,1,0,0,152
208,1,0,0,200
223,1,0,0,208
193,1,0,0,223
166,1,0,0,193
137,1,0,0,166
153,1,0,0,137
113,1,0,0,153
58,1,0,0,113
0,1,0,0,58
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
16,0,0,0,0
167,1,0,0,16
141,1,0,0,167
76,1,0,0,141
0,1,0,0,76
124,1,0,0,0
125,1,0,0,124
158,1,0,0,125
140,1,0,0,158
147,1,0,0,140
89,1,0,0,147
126,1,0,0,89
130,1,0,0,126
100,1,0,0,130
53,1,0,0,100
0,1,0,0,53
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
4,0,0,0,0
94,1,0,0,4
82,1,0,0,94
97,1,0,0,82
128,1,0,0,97
130,1,0,0,128
137,1,0,0,130
145,1,0,0,137
135,1,0,0,145
145,1,0,0,135
121,1,0,0,145
137,1,0,0,121
155,1,0,0,137
141,1,0,0,155
48,1,0,0,141
0,1,0,0,48
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
92,1,0,0,0
90,1,0,0,92
93,1,0,0,90
85,1,0,0,93
109,1,0,0,85
134,1,0,0,109
175,1,0,0,134
196,1,0,0,175
171,1,0,0,196
261,1,0,0,171
290,1,0,0,261
214,1,0,0,290
257,1,0,0,214
240,1,0,0,257
302,1,0,0,240
276,1,0,0,302
193,1,0,0,276
101,1,0,0,193
2,1,0,0,101
0,0,0,0,2
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
71,1,0,0,0
139,1,0,0,71
94,1,0,0,139
109,1,0,0,94
89,1,0,0,109
143,1,0,0,89
118,1,0,0,143
168,1,0,0,118
185,1,0,0,168
220,1,0,0,185
252,1,0,0,220
291,1,0,0,252
282,1,0,0,291
252,1,0,0,282
298,1,0,0,252
306,1,0,0,298
259,1,0,0,306
98,1,0,0,259
1,1,0,0,98
0,0,0,0,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
67,1,0,0,0
106,1,0,0,67
105,1,0,0,106
74,1,0,0,105
75,1,0,0,74
116,1,0,0,75
155,1,0,0,116
131,1,0,0,155
156,1,0,0,131
223,1,0,0,156
261,1,0,0,223
236,1,0,0,261
255,1,0,0,236
232,1,0,0,255
209,1,0,0,232
263,1,0,0,209
218,1,0,0,263
102,1,0,0,218
4,1,0,0,102
0,0,0,0,4
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
64,1,0,0,0
123,1,0,0,64
78,1,0,0,123
99,1,0,0,78
93,1,0,0,99
108,1,0,0,93
121,1,0,0,108
142,1,0,0,121
150,1,0,0,142
170,1,0,0,150
247,1,0,0,170
227,1,0,0,247
194,1,0,0,227
240,1,0,0,194
233,1,0,0,240
229,1,0,0,233
204,1,0,0,229
73,1,0,0,204
0,1,0,0,73
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
82,1,0,0,0
77,1,0,0,82
71,1,0,0,77
62,1,0,0,71
71,1,0,0,62
129,1,0,0,71
147,1,0,0,129
168,1,0,0,147
165,1,0,0,168
213,1,0,0,165
245,1,0,0,213
233,1,0,0,245
194,1,0,0,233
139,1,0,0,194
146,1,0,0,139
150,1,0,0,146
146,1,0,0,150
65,1,0,0,146
2,1,0,0,65
0,0,0,0,2
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,0,0,0,0
70,0,0,0,2
136,1,0,0,70
102,1,0,0,136
141,1,0,0,102
133,1,0,0,141
153,1,0,0,133
130,1,0,0,153
163,1,0,0,130
135,1,0,0,163
150,1,0,0,135
104,1,0,0,150
111,1,0,0,104
101,1,0,0,111
100,1,0,0,101
47,1,0,0,100
2,1,0,0,47
0,0,0,0,2
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
16,0,0,0,0
115,1,0,0,16
109,1,0,0,115
100,1,0,0,109
106,1,0,0,100
106,1,0,0,106
154,1,0,0,106
166,1,0,0,154
131,1,0,0,166
126,1,0,0,131
115,1,0,0,126
156,1,0,0,115
127,1,0,0,156
138,1,0,0,127
56,1,0,0,138
1,1,0,0,56
0,0,0,0,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
70,1,0,0,0
73,1,0,0,70
84,1,0,0,73
66,1,0,0,84
108,1,0,0,66
117,1,0,0,108
177,1,0,0,117
219,1,0,0,177
181,1,0,0,219
237,1,0,0,181
243,1,0,0,237
235,1,0,0,243
248,1,0,0,235
246,1,0,0,248
289,1,0,0,246
291,1,0,0,289
198,1,0,0,291
133,1,0,0,198
0,1,0,0,133
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
74,1,0,0,0
91,1,0,0,74
103,1,0,0,91
110,1,0,0,103
108,1,0,0,110
137,1,0,0,108
173,1,0,0,137
168,1,0,0,173
173,1,0,0,168
174,1,0,0,173
208,1,0,0,174
218,1,0,0,208
225,1,0,0,218
234,1,0,0,225
233,1,0,0,234
241,1,0,0,233
201,1,0,0,241
75,1,0,0,201
5,1,0,0,75
0,0,0,0,5
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
61,1,0,0,0
85,1,0,0,61
78,1,0,0,85
76,1,0,0,78
90,1,0,0,76
107,1,0,0,90
124,1,0,0,107
118,1,0,0,124
157,1,0,0,118
183,1,0,0,157
212,1,0,0,183
234,1,0,0,212
232,1,0,0,234
184,1,0,0,232
230,1,0,0,184
205,1,0,0,230
206,1,0,0,205
76,1,0,0,206
1,1,0,0,76
0,0,0,0,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
65,1,0,0,0
71,1,0,0,65
81,1,0,0,71
120,1,0,0,81
88,1,0,0,120
136,1,0,0,88
131,1,0,0,136
149,1,0,0,131
139,1,0,0,149
208,1,0,0,139
191,1,0,0,208
222,1,0,0,191
209,1,0,0,222
172,1,0,0,209
207,1,0,0,172
191,1,0,0,207
154,1,0,0,191
66,1,0,0,154
1,1,0,0,66
0,0,0,0,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
48,1,0,0,0
61,1,0,0,48
60,1,0,0,61
40,1,0,0,60
72,1,0,0,40
120,1,0,0,72
137,1,0,0,120
114,1,0,0,137
199,1,0,0,114
169,1,0,0,199
192,1,0,0,169
143,1,0,0,192
155,1,0,0,143
124,1,0,0,155
145,1,0,0,124
116,1,0,0,145
98,1,0,0,116
56,1,0,0,98
2,1,0,0,56
0,0,0,0,2
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
3,0,0,0,0
145,1,0,0,3
127,1,0,0,145
127,1,0,0,127
131,1,0,0,127
118,1,0,0,131
129,1,0,0,118
127,1,0,0,129
125,1,0,0,127
79,1,0,0,125
98,1,0,0,79
69,1,0,0,98
107,1,0,0,69
68,1,0,0,107
59,1,0,0,68
1,1,0,0,59
0,0,0,0,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0,0,0,0
129,1,0,0,1
118,1,0,0,129
102,1,0,0,118
107,1,0,0,102
113,1,0,0,107
129,1,0,0,113
127,1,0,0,129
110,1,0,0,127
131,1,0,0,110
122,1,0,0,131
162,1,0,0,122
158,1,0,0,162
105,1,0,0,158
51,1,0,0,105
1,1,0,0,51
0,0,0,0,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
64,1,0,0,0
41,1,0,0,64
70,1,0,0,41
115,1,0,0,70
139,1,0,0,115
196,1,0,0,139
188,1,0,0,196
188,1,0,0,188
177,1,0,0,188
141,1,0,0,177
175,1,0,0,141
203,1,0,0,175
194,1,0,0,203
184,1,0,0,194
148,1,0,0,184
194,1,0,0,148
154,1,0,0,194
61,1,0,0,154
3,1,0,0,61
0,0,0,0,3
1,0,0,0,0
0,0,0,0,1
0,0,0,0,0
0,0,0,0,0
46,1,0,0,0
52,1,0,0,46
57,1,0,0,52
88,1,0,0,57
122,1,0,0,88
152,1,0,0,122
161,1,0,0,152
181,1,0,0,161
185,1,0,0,181
174,1,0,0,185
162,1,0,0,174
207,1,0,0,162
221,1,0,0,207
174,1,0,0,221
135,1,0,0,174
151,1,0,0,135
125,1,0,0,151
42,1,0,0,125
2,1,0,0,42
0,0,0,0,2
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
59,1,0,0,0
45,1,0,0,59
53,1,0,0,45
75,1,0,0,53
93,1,0,0,75
148,1,0,0,93
139,1,0,0,148
87,1,0,0,139
106,1,0,0,87
146,1,0,0,106
164,1,0,0,146
159,1,0,0,164
175,1,0,0,159
166,1,0,0,175
169,1,0,0,166
160,1,0,0,169
142,1,0,0,160
57,1,0,0,142
0,1,0,0,57
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
39,1,0,0,0
41,1,0,0,39
53,1,0,0,41
78,1,0,0,53
110,1,0,0,78
148,1,0,0,110
108,1,0,0,148
118,1,0,0,108
119,1,0,0,118
111,1,0,0,119
124,1,0,0,111
142,1,0,0,124
152,1,0,0,142
120,1,0,0,152
123,1,0,0,120
167,1,0,0,123
115,1,0,0,167
59,1,0,0,115
0,1,0,0,59
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
45,1,0,0,0
53,1,0,0,45
44,1,0,0,53
60,1,0,0,44
55,1,0,0,60
57,1,0,0,55
88,1,0,0,57
87,1,0,0,88
103,1,0,0,87
87,1,0,0,103
78,1,0,0,87
75,1,0,0,78
75,1,0,0,75
92,1,0,0,75
92,1,0,0,92
44,1,0,0,92
0,1,0,0,44
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
17,0,0,0,0
43,1,0,0,17
38,1,0,0,43
34,1,0,0,38
35,1,0,0,34
54,1,0,0,35
35,1,0,0,54
52,1,0,0,35
58,1,0,0,52
70,1,0,0,58
39,1,0,0,70
0,1,0,0,39
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
59,1,0,0,0
37,1,0,0,59
42,1,0,0,37
55,1,0,0,42
53,1,0,0,55
60,1,0,0,53
95,1,0,0,60
85,1,0,0,95
93,1,0,0,85
39,1,0,0,93
0,1,0,0,39
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
48,1,0,0,0
33,1,0,0,48
38,1,0,0,33
65,1,0,0,38
36,1,0,0,65
66,1,0,0,36
89,1,0,0,66
71,1,0,0,89
56,1,0,0,71
80,1,0,0,56
128,1,0,0,80
175,1,0,0,128
201,1,0,0,175
171,1,0,0,201
139,1,0,0,171
35,1,0,0,139
0,1,0,0,35
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
37,1,0,0,0
41,1,0,0,37
59,1,0,0,41
49,1,0,0,59
51,1,0,0,49
55,1,0,0,51
66,1,0,0,55
75,1,0,0,66
68,1,0,0,75
69,1,0,0,68
126,1,0,0,69
179,1,0,0,126
211,1,0,0,179
179,1,0,0,211
187,1,0,0,179
39,1,0,0,187
0,1,0,0,39
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
43,1,0,0,0
28,1,0,0,43
40,1,0,0,28
40,1,0,0,40
37,1,0,0,40
62,1,0,0,37
64,1,0,0,62
42,1,0,0,64
82,1,0,0,42
117,1,0,0,82
127,1,0,0,117
180,1,0,0,127
225,1,0,0,180
137,1,0,0,225
120,1,0,0,137
42,1,0,0,120
0,1,0,0,42
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
46,1,0,0,0
44,1,0,0,46
44,1,0,0,44
49,1,0,0,44
50,1,0,0,49
47,1,0,0,50
68,1,0,0,47
85,1,0,0,68
82,1,0,0,85
71,1,0,0,82
117,1,0,0,71
173,1,0,0,117
196,1,0,0,173
139,1,0,0,196
145,1,0,0,139
34,1,0,0,145
0,1,0,0,34
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
45,1,0,0,0
32,1,0,0,45
30,1,0,0,32
36,1,0,0,30
30,1,0,0,36
64,1,0,0,30
57,1,0,0,64
44,1,0,0,57
59,1,0,0,44
67,1,0,0,59
88,1,0,0,67
109,1,0,0,88
115,1,0,0,109
77,1,0,0,115
72,1,0,0,77
16,1,0,0,72
0,1,0,0,16
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
13,0,0,0,0
66,1,0,0,13
53,1,0,0,66
48,1,0,0,53
69,1,0,0,48
64,1,0,0,69
86,1,0,0,64
94,1,0,0,86
77,1,0,0,94
104,1,0,0,77
34,1,0,0,104
0,1,0,0,34
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
7,0,0,0,0
51,1,0,0,7
58,1,0,0,51
52,1,0,0,58
51,1,0,0,52
56,1,0,0,51
79,1,0,0,56
89,1,0,0,79
126,1,0,0,89
136,1,0,0,126
35,1,0,0,136
2,1,0,0,35
0,0,0,0,2
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
39,1,0,0,0
32,1,0,0,39
31,1,0,0,32
52,1,0,0,31
36,1,0,0,52
55,1,0,0,36
76,1,0,0,55
62,1,0,0,76
58,1,0,0,62
97,1,0,0,58
132,1,0,0,97
177,1,0,0,132
195,1,0,0,177
162,1,0,0,195
147,1,0,0,162
41,1,0,0,147
0,1,0,0,41
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
40,1,0,0,0
42,1,0,0,40
69,1,0,0,42
64,1,0,0,69
45,1,0,0,64
66,1,0,0,45
67,1,0,0,66
88,1,0,0,67
94,1,0,0,88
104,1,0,0,94
151,1,0,0,104
222,1,0,0,151
227,1,0,0,222
203,1,0,0,227
165,1,0,0,203
40,1,0,0,165
0,1,0,0,40
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
44,1,0,0,0
37,1,0,0,44
44,1,0,0,37
45,1,0,0,44
49,1,0,0,45
40,1,0,0,49
56,1,0,0,40
63,1,0,0,56
101,1,0,0,63
86,1,0,0,101
125,1,0,0,86
155,1,0,0,125
